ceiling_height,area,room_count,floor_count,floor ,distance_to_center,owner_enc,district_Есильский р-н,district_Нура р-н,district_Сарайшык р-н,district_Сарыарка р-н,district_р-н Байконур,house_type_монолитный дом,house_type_панельный дом,year_category,price_per_m2
3.0,44.0,2.0,20.0,2.0,5.054642084377439,0,0,0,1,0,0,1,0,7,538636.3636363636
2.7,74.0,4.0,5.0,5.0,4.282624006190276,0,0,0,0,0,0,0,0,4,337837.8378378378
3.0,185.0,5.0,9.0,8.0,3.079800220702837,0,0,1,0,0,0,1,0,7,837837.8378378379
2.7,35.0,1.0,14.0,5.0,3.589175387059461,0,0,1,0,0,0,0,1,7,814285.7142857143
3.0,37.38,1.0,9.0,2.0,4.020731148478995,0,0,1,0,0,0,0,0,7,607276.6185125735
2.7,36.0,1.0,9.0,8.0,3.6337338301203945,0,0,0,0,0,1,0,0,5,694444.4444444445
2.72,29.0,1.0,24.0,8.0,3.19357847527393,0,0,1,0,0,0,1,0,6,586206.8620689656
3.0,91.7,3.0,15.0,2.0,3.550469836649241,0,0,0,0,0,0,1,0,7,676117.7753544166
2.9,222.6,4.0,27.0,12.0,2.260448884657081,0,0,0,0,0,0,1,0,6,696316.2623539983
2.5,34.0,1.0,9.0,6.0,5.719885867101326,0,0,0,0,1,0,0,0,6,647058.8235294118
2.7,67.0,2.0,9.0,6.0,6.238882856455133,0,0,0,0,0,0,0,0,5,425373.1343283582
3.0,123.0,3.0,8.0,6.0,2.315954439102507,0,1,0,0,0,0,1,0,7,951219.512195122
3.0,60.0,2.0,12.0,5.0,1.8806633696769213,0,0,1,0,0,0,0,0,7,758333.3333333334
3.0,50.0,2.0,17.0,16.0,5.68559632157035,0,0,1,0,0,0,1,0,7,770000.0
2.7,43.9,1.0,12.0,3.0,4.4769682996061695,0,0,0,0,0,0,1,0,6,512528.47380410024
3.0,148.4,4.0,26.0,7.0,0.4128523955313816,0,1,0,0,0,0,1,0,6,640161.7250673855
2.91,40.9,1.0,24.0,7.0,3.321786823112218,0,0,0,0,0,0,1,0,6,660146.6992665037
2.66,36.1,1.0,13.0,4.0,5.960644408331046,0,0,0,0,1,0,0,0,6,498614.95844875346
2.7,75.0,3.0,10.0,9.0,6.028495471957624,0,0,0,0,0,0,1,0,5,424000.0
2.96,147.0,3.0,11.0,7.0,2.155322580226599,0,0,0,0,0,0,1,0,6,428571.4285714286
2.6799999999999997,33.0,1.0,9.0,9.0,8.316551250408315,0,0,0,0,1,0,0,0,7,454545.45454545453
2.62,51.0,2.0,5.0,3.0,3.0472916513684454,0,0,0,0,0,0,0,1,3,431372.54901960783
2.7,46.0,2.0,9.0,5.0,4.964873426294985,0,0,1,0,0,0,1,0,7,619565.2173913043
2.7,77.0,2.0,17.0,7.0,4.416442188964997,0,0,0,0,0,1,1,0,6,480519.48051948054
2.7,39.2,1.0,9.0,8.0,4.233233689688609,0,0,1,0,0,0,0,0,6,561224.4897959183
2.7,141.7,4.0,15.0,3.0,3.7359724633335767,0,0,0,0,0,1,1,0,6,529287.226534933
2.7,23.0,1.0,5.0,1.0,5.920242848421687,0,0,0,0,1,0,0,1,3,478260.8695652174
2.7400000000000007,49.0,2.0,10.0,5.0,5.049434822124202,0,0,0,0,1,0,1,0,5,510204.0816326531
3.0,40.0,2.0,17.0,7.0,3.139428620048779,0,0,1,0,0,0,1,0,7,800000.0
3.0,40.1,2.0,9.0,9.0,5.205117843540036,0,0,0,0,1,0,1,0,7,860349.1271820449
3.0,54.0,2.0,10.0,9.0,2.396673641683423,0,1,0,0,0,0,0,0,7,629629.6296296297
2.7,46.0,2.0,9.0,5.0,6.762881371094715,0,0,0,0,0,0,1,0,7,771739.1304347826
3.0,44.0,1.0,9.0,8.0,3.4867395928083855,0,0,0,1,0,0,0,0,7,750000.0
2.8,98.4,4.0,9.0,2.0,0.5049939467443089,0,1,0,0,0,0,1,0,5,701219.512195122
2.7,39.9,1.0,16.0,3.0,6.871817076378406,0,0,0,0,1,0,0,0,5,576441.1027568922
3.0,57.48,2.0,12.0,2.0,3.264313214641206,0,0,1,0,0,0,1,0,7,869867.7800974252
2.7,40.1,2.0,8.0,2.0,4.54100351602488,0,0,0,0,0,0,0,0,7,798004.987531172
3.0,62.36,2.0,12.0,3.0,5.441347909025553,0,1,0,0,0,0,0,0,7,705580.5003207184
2.7,45.82,2.0,9.0,5.0,4.964873426294985,0,1,0,0,0,0,1,0,7,621999.127018769
3.0,115.6,4.0,9.0,9.0,2.597110559223352,0,1,0,0,0,0,1,0,7,1029411.7647058824
3.0,85.0,2.0,4.0,1.0,3.521330152712428,0,1,0,0,0,0,1,0,5,588117.6470588235
3.0,35.62,1.0,16.0,9.0,5.255301303766909,0,0,1,0,0,0,1,0,7,502526.67040988215
3.0,48.0,2.0,24.0,8.0,2.2744136623039917,0,0,0,0,0,0,1,0,7,854166.6666666666
2.5,28.5,1.0,5.0,5.0,7.4858310846344684,0,0,0,0,0,1,0,1,3,333333.3333333333
3.0,93.0,3.0,19.0,3.0,5.054642084377439,0,0,0,1,0,0,1,0,7,569784.9462365592
2.7,40.0,2.0,9.0,3.0,4.9366992864135195,0,0,0,0,0,0,0,0,7,675000.0
3.0,49.0,2.0,12.0,3.0,6.07366136066703,0,0,1,0,0,0,0,0,7,644897.9591836735
3.0,88.42,3.0,14.0,12.0,3.6266183199402238,0,1,0,0,0,0,1,0,7,757747.1160370957
3.0,204.3,5.0,10.0,9.0,3.789114851799715,0,0,0,0,0,1,1,0,5,327949.0944689182
2.65,60.0,2.0,9.0,2.0,6.283490084106908,0,0,1,0,0,0,1,0,7,591666.6666666666
2.76,74.0,3.0,12.0,9.0,3.455150542996822,0,0,1,0,0,0,1,0,7,540540.5405405406
3.0,61.0,2.0,12.0,3.0,3.5861218340370717,0,0,1,0,0,0,0,0,7,704901.6393442623
3.0,79.04,2.0,8.0,2.0,2.6041331508747327,0,0,0,0,0,0,1,0,7,809716.5991902833
3.3,137.0,3.0,7.0,2.0,3.746169730153646,0,1,0,0,0,0,1,0,7,642335.7664233577
2.7,35.8,1.0,9.0,2.0,5.510849536502934,0,0,0,0,0,1,0,0,5,446927.374301676
2.7,51.8,2.0,5.0,3.0,3.2481262227040473,0,0,0,0,0,0,0,0,4,637065.6370656372
2.65,40.85,1.0,14.0,10.0,3.2526779109748647,0,0,1,0,0,0,1,0,7,854345.1652386781
3.0,45.6,2.0,9.0,3.0,4.104455141388421,0,0,1,0,0,0,1,0,7,692982.4561403509
2.5,57.3,2.0,16.0,13.0,6.2498959331861546,0,0,0,0,0,0,0,0,6,432809.77312390925
2.7,70.0,3.0,16.0,4.0,6.3191107924269225,0,0,0,0,0,0,0,0,6,427142.85714285716
2.7,59.0,2.0,9.0,3.0,4.735940073331643,0,0,0,0,0,0,0,0,6,423559.3220338983
2.76,38.0,1.0,12.0,3.0,1.4942873412712825,0,1,0,0,0,0,0,0,6,697368.4210526316
3.0,191.0,3.0,10.0,8.0,3.789114851799715,0,0,0,0,0,1,1,0,5,324607.32984293194
2.7,100.1,3.0,10.0,10.0,6.283725050590393,0,0,0,0,0,0,0,0,5,419580.4195804196
3.0,75.0,3.0,21.0,13.0,4.903165916065386,0,1,0,0,0,0,1,0,7,873333.3333333334
3.0,103.0,3.0,9.0,4.0,2.596545022462068,0,0,1,0,0,0,1,0,7,1184466.0194174757
3.0,37.0,2.0,12.0,8.0,5.986716772527578,0,0,1,0,0,0,0,0,7,770270.2702702703
2.7,45.0,1.0,10.0,10.0,4.714409394509897,0,0,1,0,0,0,1,0,7,633333.3333333334
2.85,63.0,2.0,23.0,15.0,7.666502443071823,0,0,0,0,0,0,1,0,7,598412.6984126985
3.0,101.0,3.0,10.0,9.0,2.5305392615821467,0,0,0,0,0,0,0,0,6,643564.3564356435
3.0,90.5,3.0,9.0,6.0,2.3556074299092065,0,1,0,0,0,0,0,0,7,966850.8287292818
2.7,60.0,2.0,14.0,13.0,1.0260860205443119,0,1,0,0,0,0,1,0,6,575000.0
3.0,22.0,1.0,9.0,7.0,6.316570438126794,0,0,1,0,0,0,0,0,7,409090.9090909091
3.0,90.0,3.0,23.0,22.0,3.944525576648916,0,0,0,0,0,0,1,0,7,555444.4444444445
3.0,69.0,2.0,14.0,14.0,4.88267872473182,0,1,0,0,0,0,1,0,7,869565.2173913043
3.0,188.6,3.0,9.0,2.0,3.789114851799715,0,0,0,0,0,1,1,0,5,328738.06998939556
2.7,60.7,3.0,5.0,3.0,4.716372696722339,0,0,0,0,0,1,0,0,4,411861.6144975288
3.0,46.0,1.0,12.0,4.0,4.901038769987129,0,1,0,0,0,0,1,0,7,934782.6086956522
3.0,58.46,2.0,12.0,11.0,2.610651075461447,0,0,0,0,0,0,0,0,7,675675.6756756756
3.0,40.0,2.0,9.0,9.0,3.765471219984956,0,0,1,0,0,0,1,0,7,742500.0
2.7,72.0,3.0,7.0,2.0,3.8346197172740513,0,0,1,0,0,0,0,0,6,437500.0
2.75,94.0,3.0,20.0,15.0,2.2094235536523397,0,0,1,0,0,0,1,0,7,691489.3617021276
3.0,35.86,1.0,17.0,15.0,3.9760268758203012,0,0,0,0,0,0,1,0,7,697155.6051310652
2.7,52.0,2.0,22.0,21.0,4.3660153407776034,0,0,0,0,1,0,1,0,7,519230.76923076925
2.7,101.0,3.0,13.0,11.0,4.577156502901367,0,0,1,0,0,0,1,0,6,386039.603960396
3.0,72.2,2.0,17.0,5.0,3.139428620048779,0,0,1,0,0,0,1,0,7,775623.2686980609
3.0,240.0,5.0,5.0,3.0,2.0066447384315875,0,0,0,0,0,0,0,0,5,750000.0
3.0,66.6,2.0,16.0,9.0,4.88267872473182,0,1,0,0,0,0,1,0,7,900900.900900901
2.8,80.0,3.0,9.0,3.0,4.210743025071852,0,0,1,0,0,0,0,0,7,587487.5
3.0,40.11,1.0,9.0,7.0,7.168510819546739,0,0,0,1,0,0,0,0,7,536025.9286960858
2.8,72.4,3.0,7.0,5.0,3.611711861647668,0,1,0,0,0,0,0,0,7,435082.8729281768
3.0,72.0,3.0,10.0,4.0,2.318858306805224,0,1,0,0,0,0,0,0,7,833333.3333333334
3.0,65.9,2.0,11.0,6.0,3.5190203572088206,0,0,0,1,0,0,0,0,7,652503.793626707
3.0,60.4,2.0,19.0,16.0,3.275395088317653,0,0,0,0,0,0,1,0,6,645695.3642384106
2.7,34.5,1.0,9.0,9.0,8.850065287225107,0,0,0,1,0,0,1,0,7,478260.8695652174
2.9,110.0,3.0,21.0,7.0,1.3739756899166948,0,0,1,0,0,0,1,0,6,636363.6363636364
3.0,53.3,2.0,12.0,2.0,5.075650050137575,0,0,1,0,0,0,0,0,7,712945.5909943716
3.0,95.5,4.0,9.0,1.0,6.289736269725996,0,1,0,0,0,0,0,0,7,790575.9162303664
3.0,88.0,3.0,5.0,4.0,4.528630368788956,0,1,0,0,0,0,1,0,7,738636.3636363636
2.76,52.0,2.0,7.0,8.0,3.952796491726463,0,0,0,0,0,0,0,0,4,461538.46153846156
3.15,165.0,5.0,18.0,10.0,2.2903737908777044,0,0,0,0,0,0,1,0,7,842424.2424242424
2.7,42.6,1.0,10.0,3.0,5.392750431858289,0,0,0,0,0,0,1,0,6,598591.5492957747
3.0,104.6,3.0,9.0,8.0,2.6295641827828855,0,1,0,0,0,0,1,0,7,792543.0210325049
2.7,28.4,1.0,3.0,3.0,12.150334531943987,0,0,1,0,0,0,0,0,7,475352.11267605633
2.7,53.0,2.0,12.0,12.0,5.157786708755898,0,1,0,0,0,0,1,0,7,622641.5094339623
2.8,70.4,2.0,14.0,5.0,4.932618928331446,0,0,1,0,0,0,1,0,6,532670.4545454545
3.0,37.0,2.0,9.0,6.0,3.781445753898357,0,0,1,0,0,0,1,0,7,824324.3243243244
3.0,39.1,1.0,12.0,3.0,3.707114226478002,0,0,1,0,0,0,0,0,7,767263.4271099744
2.7,91.5,3.0,9.0,8.0,2.4744655586113136,0,1,0,0,0,0,1,0,6,666666.6666666666
3.0,123.0,3.0,12.0,10.0,1.7144007269281627,0,1,0,0,0,0,1,0,6,536585.3658536585
3.0,51.0,2.0,9.0,7.0,5.940904219966787,0,0,1,0,0,0,1,0,7,607843.1372549019
3.0,71.1,3.0,10.0,4.0,3.1822811838333607,0,1,0,0,0,0,0,0,7,759493.670886076
2.7,63.6,2.0,15.0,12.0,3.846827615933099,0,0,0,0,0,0,1,0,5,479559.74842767295
3.0,72.0,2.0,18.0,10.0,3.587329442840979,0,0,0,1,0,0,1,0,6,516666.6666666667
3.0,53.3,2.0,10.0,8.0,0.757318924058718,0,1,0,0,0,0,1,0,5,609756.0975609756
2.7,34.0,1.0,10.0,5.0,8.730615318513532,0,0,0,0,1,0,0,0,6,441176.4705882353
3.0,77.0,3.0,14.0,7.0,1.71827050481757,0,1,0,0,0,0,1,0,5,649350.6493506493
2.8,30.0,1.0,9.0,8.0,5.849353656653843,0,0,0,0,1,0,1,0,6,523333.3333333333
3.0,246.0,4.0,2.0,2.0,3.4229338165951773,0,1,0,0,0,0,1,0,6,813008.1300813009
3.0,65.0,2.0,8.0,5.0,3.8538327917264645,0,1,0,0,0,0,1,0,6,684615.3846153846
2.7,93.0,3.0,16.0,9.0,3.6372726885496562,0,0,0,0,0,0,1,0,6,468817.20430107525
2.6799999999999997,51.0,2.0,5.0,2.0,4.660974646029804,0,0,0,0,0,0,0,0,4,431372.5294117647
2.6,80.0,3.0,5.0,3.0,4.500576681171228,0,0,0,0,0,0,0,0,3,382375.0
2.7,48.0,2.0,12.0,12.0,6.062000656391765,0,1,0,0,0,0,0,0,7,552083.3333333334
2.7,102.0,3.0,14.0,13.0,2.12315388997889,0,1,0,0,0,0,1,0,6,568627.4509803922
2.7,50.3,2.0,9.0,8.0,3.601899888881416,0,0,1,0,0,0,1,0,6,616103.3797216701
3.0,59.0,2.0,10.0,8.0,2.734273763769155,0,1,0,0,0,0,0,0,7,762711.8644067796
3.0,46.0,2.0,12.0,5.0,4.516172961074622,0,1,0,0,0,0,0,0,7,795652.1739130435
2.7,135.0,4.0,9.0,6.0,5.705150568816021,0,0,0,0,0,0,0,0,7,629629.6296296297
3.0,93.0,3.0,7.0,3.0,2.605852069949149,0,1,0,0,0,0,1,0,7,1000000.0
3.0,22.0,1.0,4.0,3.0,7.475860970531358,0,0,0,0,0,1,0,0,5,418181.8181818182
2.5799999999999996,44.2,2.0,5.0,4.0,3.513370869396937,0,0,0,0,0,1,1,0,1,382352.94117647054
3.0,56.0,2.0,22.0,14.0,3.3671910802843428,0,0,1,0,0,0,1,0,7,750000.0
2.7,60.0,2.0,5.0,4.0,4.64165567902942,0,0,0,1,0,0,0,0,6,500000.0
2.7,42.8,1.0,5.0,3.0,6.261915437820566,0,0,0,0,0,0,0,0,6,584112.1495327103
2.75,79.3,2.0,12.0,3.0,4.247793706765359,0,0,0,1,0,0,0,0,6,441361.9167717529
3.0,73.0,3.0,8.0,4.0,4.786962244522404,0,1,0,0,0,0,0,0,6,753424.6575342466
2.7,62.0,2.0,16.0,6.0,4.41617818407702,0,0,0,1,0,0,1,0,6,524193.5483870968
2.7,54.7,2.0,9.0,7.0,2.5985196463098865,0,0,0,0,0,0,1,0,6,648994.5155393053
3.0,60.5,3.0,17.0,12.0,3.576384967444342,0,1,0,0,0,0,1,0,7,975206.6115702479
2.7,64.3,2.0,8.0,2.0,4.564455933599113,0,1,0,0,0,0,0,0,6,598755.832037325
2.7,87.9,2.0,10.0,2.0,1.5039398370359935,0,1,0,0,0,0,1,0,6,432309.4425483504
3.0,57.0,2.0,16.0,5.0,4.362383835614332,0,0,0,0,1,0,1,0,7,719298.245614035
3.0,120.0,3.0,13.0,7.0,3.866729642212637,0,0,0,0,1,0,1,0,6,500000.0
3.0,120.0,4.0,11.0,3.0,3.766439536323654,0,0,0,0,1,0,0,0,5,541666.6666666666
2.76,44.7,1.0,21.0,6.0,7.7268958471894456,0,0,0,0,0,0,1,0,7,469798.6577181208
3.0,95.0,3.0,14.0,1.0,4.9496082754656925,0,1,0,0,0,0,1,0,7,800000.0
2.7,102.5,2.0,20.0,10.0,4.426172842868175,0,0,0,0,0,1,1,0,5,448780.48780487804
2.85,54.4,2.0,9.0,4.0,6.490926414794469,0,1,0,0,0,0,1,0,7,439338.23529411765
3.0,85.0,3.0,5.0,4.0,4.528630368788956,0,1,0,0,0,0,1,0,7,747058.8235294118
3.0,34.0,1.0,9.0,3.0,7.168510819546739,0,0,0,1,0,0,0,0,7,555882.3529411765
3.0,70.4,2.0,9.0,6.0,4.435366690298103,0,0,1,0,0,0,0,0,7,696022.7272727272
2.76,38.8,1.0,12.0,12.0,6.995099268549915,0,0,0,0,1,0,0,0,6,510309.2783505155
2.8,49.0,2.0,5.0,4.0,5.796939953230613,0,0,0,0,1,0,0,0,3,422448.97959183675
2.7,55.0,2.0,9.0,14.0,8.34274968646356,0,0,0,0,1,0,1,0,5,454545.45454545453
2.75,47.4,1.0,9.0,3.0,1.7486909880099881,0,1,0,0,0,0,1,0,5,727848.1012658228
3.0,128.0,4.0,17.0,3.0,3.2755265049066127,0,0,1,0,0,0,1,0,7,859375.0
3.0,115.0,3.0,10.0,7.0,2.3561578718572194,0,0,1,0,0,0,1,0,5,604347.8260869565
3.0,81.0,2.0,10.0,5.0,0.5256548805108446,0,1,0,0,0,0,1,0,5,641975.3086419753
3.3,158.28,4.0,22.0,14.0,2.78160312715518,0,1,0,0,0,0,1,0,7,837124.083901946
2.7,90.0,3.0,9.0,4.0,4.997900683967732,0,0,0,0,1,0,0,0,5,627777.7777777778
3.0,62.0,2.0,9.0,3.0,4.415055023275659,0,0,1,0,0,0,0,0,7,645161.2903225806
3.0,117.0,3.0,7.0,7.0,6.028300559436389,0,1,0,0,0,0,0,0,7,769230.7692307692
3.0,65.0,3.0,12.0,5.0,5.133197008225634,0,0,1,0,0,0,1,0,7,567692.3076923077
2.8,71.8,3.0,9.0,8.0,5.605650647999348,0,1,0,0,0,0,0,0,7,557103.0640668524
2.5,36.0,1.0,5.0,4.0,8.897079302667388,0,0,0,0,0,1,0,1,3,361111.1111111111
3.0,42.8,1.0,18.0,8.0,4.951130774519761,0,0,1,0,0,0,1,0,7,549065.4205607477
3.0,46.0,1.0,12.0,9.0,2.6603196991389546,0,0,1,0,0,0,1,0,7,815217.3913043478
3.0,35.0,1.0,12.0,3.0,6.020475748668444,0,0,0,0,1,0,0,0,7,757142.8571428572
3.0,90.0,3.0,10.0,9.0,2.3492624895472627,0,1,0,0,0,0,0,0,7,605555.5555555555
2.7,40.0,2.0,16.0,7.0,5.266085238771614,0,1,0,0,0,0,1,0,7,825000.0
2.7,44.0,1.0,6.0,4.0,4.575608721564411,0,1,0,0,0,0,0,0,6,670454.5454545454
2.7,100.3,3.0,24.0,3.0,2.9128193656299253,0,0,0,0,0,0,1,0,6,358923.23030907277
3.0,67.1,2.0,9.0,9.0,4.125665537598043,0,0,0,0,0,0,1,0,7,667660.2086438152
3.0,56.0,2.0,16.0,6.0,3.200403637864249,0,1,0,0,0,0,1,0,7,723214.2857142857
3.0,158.1,4.0,9.0,3.0,2.9302280269241345,0,1,0,0,0,0,0,0,6,1011954.459203036
3.0,122.0,3.0,8.0,7.0,2.233459434862792,0,1,0,0,0,0,1,0,6,982786.8852459016
3.0,38.98,1.0,17.0,15.0,3.5782881084622864,0,1,0,0,0,0,1,0,7,756798.3581323756
2.7,75.0,3.0,13.0,11.0,3.106233716693456,0,0,1,0,0,0,1,0,7,520000.0
2.7,123.0,4.0,9.0,5.0,3.514381423790845,0,0,0,0,0,1,0,0,5,512195.1219512195
2.7,35.0,1.0,9.0,8.0,2.5708356035667697,0,0,0,0,0,0,1,0,6,600000.0
3.0,116.0,3.0,22.0,2.0,2.5289672728524595,0,0,0,1,0,0,1,0,6,396551.724137931
2.7,37.0,2.0,9.0,1.0,3.9021430544007685,0,0,1,0,0,0,1,0,6,621621.6216216217
2.7,39.6,1.0,5.0,5.0,3.8188850529791307,0,1,0,0,0,0,0,0,6,694444.4444444444
2.7,62.8,2.0,9.0,8.0,2.60736802143673,0,0,0,0,0,0,0,0,6,644904.4585987262
2.85,45.0,1.0,9.0,9.0,6.824227430960706,0,1,0,0,0,0,1,0,7,577777.7777777778
2.8,72.5,2.0,15.0,7.0,2.017518700934698,0,1,0,0,0,0,1,0,6,620689.6551724138
3.0,99.21,3.0,14.0,10.0,5.125225881883506,0,0,1,0,0,0,1,0,7,388065.71918153414
3.0,80.0,3.0,9.0,8.0,3.253717307890438,0,1,0,0,0,0,0,0,7,812500.0
2.7,35.5,1.0,5.0,4.0,5.656389770382756,0,0,0,0,1,0,0,0,6,498591.54929577466
2.7,63.0,2.0,9.0,4.0,6.747510624560327,0,0,0,0,0,0,0,0,7,714285.7142857143
2.8200000000000003,38.6,1.0,5.0,5.0,3.8004801610287964,0,1,0,0,0,0,0,0,6,712435.2331606217
3.0,105.0,4.0,16.0,14.0,3.7609815986469033,0,0,1,0,0,0,1,0,7,904761.9047619047
3.15,65.0,3.0,11.0,6.0,4.16137949964188,0,0,0,0,1,0,0,0,7,538307.6923076923
2.7,90.0,3.0,9.0,8.0,3.4615103480075464,0,0,0,0,0,0,0,0,5,450000.0
2.5,30.7,1.0,4.0,4.0,14.920150889885097,0,0,0,0,0,0,0,1,2,358306.18892508146
2.8,39.0,1.0,9.0,3.0,5.208481475618757,0,0,0,0,1,0,1,0,7,653846.1538461539
3.0,41.3,1.0,15.0,2.0,5.675058838076652,0,0,1,0,0,0,1,0,6,544794.1888619855
2.78,80.0,3.0,24.0,20.0,7.652380935302398,0,0,0,0,0,0,1,0,7,618750.0
2.7,75.0,3.0,9.0,2.0,4.775758073150726,0,0,0,0,0,0,0,0,6,546666.6666666666
3.0,156.0,5.0,10.0,5.0,3.3398047749715425,0,1,0,0,0,0,1,0,7,717948.717948718
3.3,40.0,2.0,7.0,2.0,2.880539968494105,0,1,0,0,0,0,1,0,7,945000.0
3.0,65.0,3.0,9.0,7.0,2.5427645368081104,0,1,0,0,0,0,0,0,6,1076923.076923077
3.0,60.0,2.0,9.0,2.0,5.398467652923744,0,0,0,0,1,0,0,0,6,416666.6666666667
2.8,107.0,3.0,18.0,6.0,2.0423035518574024,0,0,0,1,0,0,1,0,5,691588.785046729
2.7,38.0,1.0,16.0,2.0,9.970895327896793,0,0,0,0,1,0,0,0,7,473684.2105263158
3.0,71.0,2.0,7.0,2.0,2.9309321728520406,0,0,0,0,0,0,1,0,6,984507.0422535212
3.0,36.0,1.0,9.0,4.0,4.494858792907838,0,0,0,0,1,0,0,0,7,722222.2222222222
2.7,42.0,1.0,9.0,7.0,4.9366992864135195,0,0,0,0,0,0,0,0,7,588095.2380952381
3.0,49.0,2.0,14.0,9.0,3.593500687825082,0,0,0,1,0,0,1,0,7,775510.2040816327
2.7,64.0,2.0,12.0,5.0,5.862737644481964,0,0,0,0,1,0,0,0,6,382812.5
3.3,54.0,1.0,12.0,10.0,1.8521867009780835,0,1,0,0,0,0,0,0,7,703703.7037037037
3.0,35.0,2.0,12.0,4.0,5.979270847198515,0,0,1,0,0,0,0,0,7,800000.0
3.0,62.44,2.0,16.0,16.0,2.467353388351206,0,0,0,0,0,0,1,0,7,1024983.9846252403
2.8,91.2,3.0,7.0,3.0,4.703154473977743,0,0,0,0,0,0,0,0,7,601973.6842105263
3.0,57.0,2.0,7.0,1.0,2.9309321728520406,0,0,0,1,0,0,1,0,6,903508.7719298246
2.7,56.0,2.0,9.0,9.0,4.574984908032627,0,0,1,0,0,0,1,0,6,535714.2857142857
2.7,43.0,2.0,9.0,8.0,6.762881371094715,0,0,0,0,0,0,1,0,7,616279.0697674418
3.0,69.9,3.0,12.0,2.0,3.6421504785338126,0,0,1,0,0,0,0,0,7,586552.2174535049
3.0,43.0,2.0,22.0,3.0,2.868994212904514,0,0,0,1,0,0,1,0,7,953488.3720930233
2.7,38.0,2.0,10.0,7.0,6.068651070762724,0,0,0,0,0,0,0,0,6,455263.15789473685
2.7,70.5,3.0,9.0,1.0,2.1334669223714084,0,1,0,0,0,0,0,0,6,595744.6808510638
2.7,45.0,1.0,17.0,17.0,4.409897874349341,0,0,0,0,0,1,1,0,6,442222.22222222225
2.72,38.0,2.0,9.0,3.0,3.0818903579208086,0,0,1,0,0,0,1,0,6,697368.4210526316
3.0,71.11,3.0,9.0,9.0,5.301117150202401,0,1,0,0,0,0,0,0,7,555477.4293348334
2.732,155.0,4.0,19.0,9.0,4.1187554190555895,0,0,0,0,1,0,1,0,6,450967.7419354839
3.0,57.0,2.0,17.0,10.0,6.803488594146474,0,0,0,1,0,0,1,0,7,684210.5263157894
2.74,67.0,2.0,20.0,16.0,0.8150608350201805,0,1,0,0,0,0,1,0,6,625373.1343283582
2.7,50.0,1.0,16.0,7.0,3.6372726885496562,0,0,0,0,0,0,0,0,6,519800.0
2.7,73.0,4.0,5.0,5.0,4.699824090196039,0,0,0,0,0,0,0,0,3,438356.16438356164
3.0,63.0,2.0,9.0,8.0,4.756007958143661,0,0,0,0,1,0,1,0,7,555555.5555555555
2.72,67.0,2.0,18.0,5.0,5.044316900992307,0,0,0,0,0,0,1,0,6,500000.0
2.7,71.8,3.0,7.0,3.0,3.5189961074738676,0,1,0,0,0,0,0,0,7,549365.5153203342
3.0,60.0,2.0,12.0,11.0,6.522935532208402,0,0,0,0,0,0,1,0,7,550000.0
3.0,116.0,3.0,22.0,2.0,2.578189140035232,0,0,0,0,0,0,1,0,6,366379.3103448276
2.5,68.3,3.0,12.0,5.0,4.657222309861834,0,0,0,0,0,0,1,0,6,497803.8067349927
2.7,45.0,2.0,5.0,5.0,6.7605098407313555,0,0,0,0,1,0,0,1,1,422222.22222222225
2.7,86.0,3.0,9.0,8.0,9.574890553926489,0,0,0,0,0,0,1,0,6,639534.8837209302
2.75,41.3,2.0,9.0,6.0,8.054457134737518,0,1,0,0,0,0,1,0,7,690072.6392251817
3.0,120.0,4.0,12.0,10.0,3.2682242596793625,0,0,1,0,0,0,1,0,7,650000.0
3.0,118.0,4.0,9.0,7.0,2.150683116961525,0,1,0,0,0,0,1,0,6,830508.4745762711
3.0,75.0,3.0,10.0,2.0,4.080453048632949,0,0,1,0,0,0,0,0,7,672000.0
3.0,115.0,4.0,10.0,4.0,2.168529750443322,0,0,0,0,0,0,1,0,6,534782.6086956522
3.0,71.43,2.0,12.0,9.0,3.055985879322068,0,1,0,0,0,0,0,0,7,748985.0202995939
3.0,70.64,3.0,16.0,15.0,3.204901627458719,0,1,0,0,0,0,1,0,7,877689.6942242356
3.0,66.83,2.0,20.0,1.0,5.054642084377439,0,0,0,1,0,0,1,0,7,381565.165344905
2.7,19.0,1.0,3.0,2.0,5.829937869768011,0,0,0,0,0,0,0,0,5,368421.05263157893
2.7,42.0,2.0,9.0,8.0,5.773632561056318,0,0,0,1,0,0,0,0,7,833333.3333333334
2.7,62.0,3.0,5.0,2.0,4.873304352412864,0,0,0,0,0,1,0,1,4,516129.03225806454
2.7,59.0,2.0,9.0,9.0,6.891118328364972,0,0,0,0,0,0,1,0,7,644067.7966101695
2.5,75.4,3.0,9.0,4.0,6.292343565411584,0,0,0,0,0,0,1,0,6,477453.5809018567
3.0,37.86,1.0,17.0,4.0,1.0322589734824357,0,1,0,0,0,0,0,0,7,715795.0343370312
3.0,91.1,3.0,8.0,3.0,1.607447545390433,0,1,0,0,0,0,1,0,5,746432.4917672888
3.0,65.0,2.0,10.0,5.0,0.3350125217053239,0,1,0,0,0,0,1,0,5,761538.4615384615
2.7,60.0,2.0,12.0,10.0,6.982585993197999,0,0,0,0,0,0,0,0,6,500000.0
2.7,29.0,1.0,4.0,2.0,6.994928263993997,0,0,0,0,0,1,0,0,6,379310.3448275862
3.0,42.0,2.0,15.0,14.0,10.280411629346466,0,0,0,0,1,0,0,0,6,545238.0952380953
